anio,codigo,descripcion,total,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,fuente,categoria
2021,7050,Violar Luz Roja,25275,3606,2600,2737,2033,1009,1591,1296,1226,1909,2383,2255,2630,infracciones_2021,alcohol_otros
2021,6241,Revision tecnica (no realizarla o certificado vencido),18003,1727,874,1328,431,816,1197,1393,1932,1675,2002,1593,3035,infracciones_2021,otras
2021,6920,Estac. lugar sin ticket/hora vencida,15847,2,4,1070,424,10,3,3,1565,2468,3655,2988,3655,infracciones_2021,estacionamiento
2021,6200,Placas dominio. Falta/antirreglamentarias/mal estado,13210,1418,1030,1368,810,660,1057,1034,1080,1168,1185,1179,1221,infracciones_2021,otras
2021,6911,Estacionar en LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,12406,907,746,780,875,45,1107,933,617,1072,2169,1532,1623,infracciones_2021,estacionamiento
2021,6740,No respetar Senda Peatonal/Paso Peaton,10298,1257,1209,1430,1104,260,1095,805,417,306,935,681,799,infracciones_2021,otras
2021,6980,No respetar indicaciones Autoridad dirige Transito,9439,1173,726,958,409,354,547,480,772,914,982,1001,1123,infracciones_2021,estacionamiento
2021,6492,Conductor redactando/enviando mensaje de texto,8729,1302,744,1054,591,364,269,316,536,913,891,880,869,infracciones_2021,otras
2021,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),7799,817,721,884,506,471,724,729,745,632,549,525,496,infracciones_2021,documentacion
2021,6600,Girar a izquierda/derecha en lugar prohibido,7619,1092,803,975,334,231,314,357,450,706,782,729,846,infracciones_2021,otras
2021,6580,No respetar carriles/Maniobras Peligrosas,7271,892,636,677,363,186,442,356,465,693,918,836,807,infracciones_2021,velocidad
2021,6862,Conducir sin poseer la licencia,6521,800,628,770,508,476,599,570,561,510,459,367,273,infracciones_2021,otras
2021,6537,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Tte.Pasajeros),6127,86,95,35,197,27,671,349,566,3003,237,467,394,infracciones_2021,velocidad
2021,6501,Permitir Viajar personas impedidas en asiento delantero,5513,807,431,667,285,147,209,256,444,554,571,555,587,infracciones_2021,velocidad
2021,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,5325,251,84,177,213,193,260,264,670,275,1615,245,1078,infracciones_2021,carriles
2021,6190,Falta poliza seguro contra terceros,5094,534,401,446,264,243,435,504,457,489,484,415,422,infracciones_2021,otras
2021,7045,Obstruccion de estacionamiento y/o circulacion,4944,397,266,320,274,15,416,391,257,409,775,596,828,infracciones_2021,alcohol_otros
2021,7001,Infraccion regimen motovehiculos,4897,613,398,645,319,175,273,258,419,333,457,504,503,infracciones_2021,alcohol_otros
2021,6540,Circulación en sentido contrario,4663,767,807,1021,374,91,123,106,130,206,342,323,373,infracciones_2021,velocidad
2021,6100,Conducir sin portar la licencia,4656,503,348,414,229,280,398,426,400,358,440,410,450,infracciones_2021,documentacion
2021,6270,No uso cinturon de seguridad,3956,661,899,468,140,95,53,93,122,242,405,342,436,infracciones_2021,otras
2021,6191,Falta poliza seguro contra terceros (no cuente),3430,433,301,399,221,199,285,266,289,290,273,241,233,infracciones_2021,otras
2021,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,3185,328,141,247,429,78,110,153,135,345,279,459,481,infracciones_2021,otras
2021,1111,Expediente Infraccion de Transito,3143,153,131,158,268,259,239,271,466,350,331,210,307,infracciones_2021,otras
2021,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",2526,448,285,328,134,104,106,91,192,222,230,201,185,infracciones_2021,otras
2021,6450,"Falta/sin vision, Espejos Retrovisores",2246,218,198,235,168,135,265,244,230,173,137,130,113,infracciones_2021,otras
2021,6140,Conducir c/licencia conductor No Correspondiente,2193,184,161,187,144,188,274,292,219,173,161,117,93,infracciones_2021,otras
2021,6531,Exceso Velocidad más de 140Km/h,2127,69,38,46,41,19,285,292,109,903,114,127,84,infracciones_2021,velocidad
2021,6240,Revision tecnica No porte certificado,1884,275,103,162,53,89,79,134,166,185,235,178,225,infracciones_2021,otras
2021,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,1668,193,75,97,38,42,45,71,105,178,168,264,392,infracciones_2021,alcohol_otros
2021,7002,Circular con acompañante que no usa el  CHALECO reflectante obligatorio (MOTO),1500,211,110,118,57,39,80,166,177,138,146,110,148,infracciones_2021,alcohol_otros
2021,6120,Conducir con Licencia Vencida o Caduca,1451,204,159,125,77,106,108,132,126,121,107,99,87,infracciones_2021,documentacion
2021,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",1326,204,168,209,67,39,51,66,39,139,95,135,114,infracciones_2021,otras
2021,8880,Incumplimiento de identificacion de conductor,1168,68,36,21,40,11,308,261,96,282,14,28,3,infracciones_2021,otras
2021,6640,Marcha atras en forma indebida,1118,232,229,296,119,7,5,2,12,31,43,68,74,infracciones_2021,otras
2021,6171,Obstruir LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,1028,40,16,35,19,13,10,12,21,89,206,267,300,infracciones_2021,otras
2021,8942,"Taxi , transp escolar, remise, vehic fantasia , otro sin autorizacion",996,6,8,8,23,213,73,193,136,96,109,72,59,infracciones_2021,otras
2021,6167,"Obstruccion de via (en carriles exclusivos y/o, metrobus y premetro)",935,103,152,144,71,42,53,78,34,61,42,88,67,infracciones_2021,otras
2021,6890,Carga y descarga fuera de hora/lugar prohibido,912,188,152,246,110,10,13,6,30,17,32,59,49,infracciones_2021,otras
2021,6780,Prohib.circular según DIA/HORA/CARAC.VEHIC (vehículos),707,27,21,33,14,302,229,8,13,10,21,18,11,infracciones_2021,otras
2021,6272,Sistemas o dispositivos de retencion infantil,419,61,39,59,41,11,14,25,26,21,46,33,43,infracciones_2021,otras
2021,6350,Uso indebido e bocina,344,26,24,28,16,15,17,23,20,40,43,51,41,infracciones_2021,otras
2021,6552,Servicio mensajería/reparto en Motovehiculo sin hab /hab vencida /excede límite del objeto,312,0,0,0,0,0,0,0,0,155,79,47,31,infracciones_2021,velocidad
2021,6800,Nro.ocupantes mayor a capacidad vehiculo,301,43,23,34,13,5,11,18,16,23,35,41,39,infracciones_2021,otras
2021,6250,Frenos/Luces/elementos seguridad Falta o Deficientes,283,62,25,27,22,7,16,14,18,22,27,27,16,infracciones_2021,otras
2021,7062,Negarse a someterse al control de alcoholemia/estupefac/otra sustancia similar (conductor/acompaña),259,24,14,18,8,16,9,24,34,32,32,21,27,infracciones_2021,alcohol
2021,6820,No respetar lugar asc/desc-acercar a acera/puertas abiertas etc(pasajeros),230,21,17,12,20,2,12,2,8,17,24,46,49,infracciones_2021,otras
2021,8910,Violación de Barreras Ferroviarias - Particular,215,46,12,16,6,2,1,12,17,29,38,13,23,infracciones_2021,otras
2021,6330,Dispositivo de control de ruido y silenciador Falta /Mal funcionamiento,192,12,7,5,22,23,0,0,0,22,0,101,0,infracciones_2021,otras
2021,6185,Carga y descarga (propietario y/o responsable del comercio),185,35,25,59,30,0,0,0,8,5,8,9,6,infracciones_2021,otras
2021,6172,Obstruccion de circulacion al transito,144,8,0,10,1,1,3,2,6,7,26,38,42,infracciones_2021,otras
2021,6430,Uso de Vidrios tonalizados antirreglamentarios,111,8,9,4,6,0,7,6,5,14,17,14,21,infracciones_2021,otras
2021,6525,Exceso Velocidad hasta 10Km/h de la Máxima permitida para el tipo de arteria,108,0,0,89,15,0,0,1,1,0,1,1,0,infracciones_2021,velocidad
2021,8885,"Paradas, otras señales y simbolos",104,0,0,1,0,2,1,1,1,0,14,31,53,infracciones_2021,otras
2021,7066,Utilizacion de luces prohibidas,99,22,3,16,11,6,4,8,8,3,5,9,4,infracciones_2021,alcohol_otros
2021,6970,Peaton: No respetar lugar cruce calles/aven./semaforos,98,3,0,3,1,0,1,0,7,7,13,34,29,infracciones_2021,estacionamiento
2021,6560,Invasión parcial de vías,94,3,4,2,2,2,4,1,2,12,13,16,33,infracciones_2021,velocidad
2021,6700,No ceder Paso a Polic/Bombe/Ambula/Serv.Pub.o Urgen.,78,3,1,0,2,1,4,3,4,1,28,8,23,infracciones_2021,otras
2021,8943,Vehic transporte pasajeros no cumple con VTV,78,2,6,0,3,3,2,21,16,2,10,6,7,infracciones_2021,otras
2021,6130,Conducir sin anteojos o lentes contacto segun Licencia,70,7,4,1,4,2,1,8,4,10,12,9,8,infracciones_2021,otras
2021,7065,Uso indebido de luces,70,7,4,9,11,10,7,2,5,6,3,4,2,infracciones_2021,alcohol_otros
2021,6781,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES (moto),68,4,9,8,2,14,9,6,5,6,1,2,2,infracciones_2021,otras
2021,6620,No respetar paso o cartel PARE en bocacalle,63,0,4,2,1,0,3,1,1,25,12,5,9,infracciones_2021,otras
2021,6410,Falta Paragolpe,55,11,1,2,6,5,3,2,2,4,8,3,8,infracciones_2021,otras
2021,6782,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES s/norma 5.3.2.i Ley2148 (MOTO),53,2,18,22,3,3,0,0,0,0,0,1,4,infracciones_2021,otras
2021,6877,No Cumplir Normas/requisitos Vehículos de Transporte sin habilitación,53,0,6,0,1,24,1,0,3,0,5,1,12,infracciones_2021,otras
2021,6720,Interrumpir Filas Escolares,52,0,1,1,0,0,0,1,2,6,7,25,9,infracciones_2021,otras
2021,6122,Licencia o documentación habilitante vencida (transporte público),50,3,2,9,7,4,2,0,2,2,7,3,9,infracciones_2021,otras
2021,6150,Permitir Conducir c/licencia conductor No Correspondiente(titular/transporte),50,3,3,6,9,2,9,3,4,2,3,5,1,infracciones_2021,otras
2021,6242,Incumplimiento grabado de autopartes (Titular/Tomador),47,5,2,5,6,3,1,3,1,6,3,2,10,infracciones_2021,otras
2021,6121,"Permitir conducir con licencia o documentación vencida (titular, mandataria o responsable)",45,12,2,8,4,5,0,0,2,1,5,4,2,infracciones_2021,otras
2021,6879,Requisitos de los vehiculos de transporte de carga sin habilitacion,44,2,3,14,0,2,3,7,1,1,9,1,1,infracciones_2021,otras
2021,7063,Contribución a conducción peligrosa.,43,7,1,7,4,2,2,4,1,4,8,1,2,infracciones_2021,alcohol_otros
2021,8944,Vehic transporte pasajeros en infraccion,39,1,1,0,0,1,2,15,9,3,2,1,4,infracciones_2021,otras
2021,6280,"Limitador de velocidad, Falta / Funciona incorrectamente",38,0,0,1,0,1,3,5,3,8,6,3,8,infracciones_2021,otras
2021,7010,Circular sin utilizar Antiparras (Moto/Ciclomotor/motoneta),35,1,0,0,0,0,0,0,0,3,5,12,14,infracciones_2021,alcohol_otros
2021,6882,Prestacion servicio publico Taxis c/licencia taxi vencida (dentro 360 vencida),34,0,1,4,4,1,1,13,8,1,1,0,0,infracciones_2021,otras
2021,6105,Falta de licencia o documentación o inhabilitado (transporte público),33,0,10,0,3,4,0,1,2,3,2,3,5,infracciones_2021,otras
2021,6526,Exceso Velocidad más de 10Km/h y hasta 20Km/h de la Máxima permitida para el tipo de arteria,33,0,0,26,4,1,0,1,1,0,0,0,0,infracciones_2021,velocidad
2021,6830,Ocupar lugar no destinado para viajar,33,6,2,2,0,0,1,0,4,5,5,3,5,infracciones_2021,otras
2021,6960,Enseñar conduccion (por Academia) en lugar no autorizado,32,10,8,4,5,0,0,0,3,0,0,1,1,infracciones_2021,estacionamiento
2021,6180,No exhibir documentacion sobre transporte de sustancias peligrosas,30,0,2,5,0,1,3,0,1,3,4,4,7,infracciones_2021,otras
2021,6160,Permitir o Facilitar manejo persona sin edad s/tipo vehiculo,29,0,0,0,1,2,0,1,3,1,13,3,5,infracciones_2021,otras
2021,6950,Enseñar conduccion en lugar no autorizado,27,2,3,1,3,2,0,4,2,2,4,2,2,infracciones_2021,estacionamiento
2021,6169,"Conductor que dañe, altere o retire dispositivo",26,2,0,0,0,3,2,1,0,3,2,6,7,infracciones_2021,otras
2021,6230,Circular con equipo Antiradar o Antifoto,26,3,11,0,0,3,0,0,1,1,0,2,5,infracciones_2021,otras
2021,6187,"Negativa de someterse a control (taxis, escolares , pasajeros, remises. Prestando servicio)",24,2,1,0,2,2,2,0,1,2,6,3,3,infracciones_2021,alcohol
2021,6110,Permitir conducir sin Licencia o Inhabilitado (titular/transporte),22,0,3,0,1,5,1,2,5,1,1,1,2,infracciones_2021,otras
2021,6880,No cumplir norma  Peso/dimen/permisos/carga descubierta/seguro(carga),22,0,2,1,0,2,2,2,1,0,4,3,5,infracciones_2021,otras
2021,7021,(Ciclorodado) Regimen ciclorodados y dipositivos de movilidad personal,21,1,4,2,2,4,2,3,3,0,0,0,0,infracciones_2021,alcohol_otros
2021,6370,Colocacion Bocinas o sirenas antirreglamentarias,20,1,1,7,2,4,0,1,1,0,1,2,0,infracciones_2021,otras
2021,6290,"Dispositivo control gases, Falta /Mal funcionamiento",19,1,2,1,2,2,1,0,0,1,4,1,4,infracciones_2021,otras
2021,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,16,0,0,1,0,7,0,0,1,0,2,3,2,infracciones_2021,otras
2021,6310,Verter liquido combustible o aguas servidas,16,0,4,1,2,2,0,0,2,2,1,1,1,infracciones_2021,otras
2021,6220,Circular con Placas de OTRO dominio.,13,3,2,0,1,1,0,1,0,0,3,2,0,infracciones_2021,otras
2021,7022,(Dispositivo movilidad personal) Regimen ciclorodados y dipositivos de movilidad personal,13,3,6,4,0,0,0,0,0,0,0,0,0,infracciones_2021,alcohol_otros
2021,6390,Uso Paragolpe antirreglamentario,12,1,1,1,1,0,1,1,1,1,2,2,0,infracciones_2021,otras
2021,6470,Falta Tapa Combustible,12,0,0,1,1,1,0,1,1,3,0,3,1,infracciones_2021,otras
2021,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,11,0,0,1,1,0,0,2,0,0,1,2,4,infracciones_2021,otras
2021,6527,Exceso Velocidad hasta 20Km/h de la Máxima permitida en vías rápidas,11,1,0,0,0,0,3,2,0,5,0,0,0,infracciones_2021,velocidad
2021,6883,Prestacion servicio publico Taxis c/licencia vencida (mas de 360 vencida),11,0,0,0,1,0,0,5,4,1,0,0,0,infracciones_2021,otras
2021,6870,No Cumplir Normas s/requisitos Vehículos de Transporte c/habilitación,10,0,0,2,0,2,0,2,1,0,0,2,1,infracciones_2021,otras
2021,6878,Requisitos de los vehiculos de transporte de carga,9,0,2,0,1,0,2,0,0,0,2,2,0,infracciones_2021,otras
2021,8911,Violación de Barreras Ferroviarias - Transporte,9,0,0,0,1,0,1,1,1,0,2,0,3,infracciones_2021,otras
2021,6542,Asignar viaje a Repartidor/Mensajero con habilitac.vencida/habilitac.vehíc. vencida,6,0,1,0,0,0,0,0,0,4,1,0,0,infracciones_2021,velocidad
2021,6850,No cumplir norma horario/ropa/requisito vehiculo Tte. pasajero,6,2,1,0,0,1,0,2,0,0,0,0,0,infracciones_2021,otras
2021,6881,"Transporte de carga (transp.Explosivos, inflamables, animales, etc.)",6,2,0,1,1,0,0,0,1,0,1,0,0,infracciones_2021,otras
2021,8886,Conductores principiantes,6,0,1,1,1,0,0,0,0,1,0,2,0,infracciones_2021,otras
2021,6162,"Exceso de Velocidad + de 140 Km/h (taxis, pasajeros, escolares o remises)",5,0,1,0,0,0,0,1,0,1,1,1,0,infracciones_2021,otras
2021,6840,No cumplir norma uso radio/reproductor sonido/fumar/trato al pasajero,5,0,1,1,1,0,0,0,1,0,0,0,1,infracciones_2021,otras
2021,6871,Servicio de Taxis Sin Habilitación,5,0,1,0,0,1,0,2,1,0,0,0,0,infracciones_2021,otras
2021,8884,Señalizacion de obras,5,1,0,0,0,0,0,0,0,0,0,2,2,infracciones_2021,otras
2021,6181,Conductor vehiculo con taximetro que se negara sin justificacion a transportar pasajero,4,0,1,2,0,0,0,0,0,0,0,0,1,infracciones_2021,otras
2021,6551,Servicio mensajería/reparto en ciclorodado sin hab/ hab vencida/ excede límite del objeto de aquella,4,0,0,0,0,0,0,0,0,4,0,0,0,infracciones_2021,velocidad
2021,1149,Otras infracciones de transito,3,0,0,0,0,0,0,1,0,0,1,0,1,infracciones_2021,otras
2021,6529,Exceso Velocidad más 20Km de la Máxima permitida para el tipo de arteria y hasta 140 km/h,3,0,0,1,2,0,0,0,0,0,0,0,0,infracciones_2021,velocidad
2021,6549,No utilizar la identificación con número de habilitación/indumentaria con bandas reflectivas,3,0,0,0,0,0,0,0,0,1,0,0,2,infracciones_2021,velocidad
2021,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",2,0,0,0,0,0,0,1,0,0,1,0,0,infracciones_2021,alcohol
2021,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,2,1,1,0,0,0,0,0,0,0,0,0,0,infracciones_2021,otras
2021,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),2,0,0,1,0,0,0,0,0,0,1,0,0,infracciones_2021,otras
2021,6528,Exceso Velocidad más de 20Km/h y hasta 40Km/h de la Máxima permitida en vías rápidas,2,0,0,1,0,0,1,0,0,0,0,0,0,infracciones_2021,velocidad
2021,6530,Exceso Velocidad más de 40Km/h de la Máxima permitida en vías rápidas y hasta 140 km/h,2,0,1,0,0,0,0,0,1,0,0,0,0,infracciones_2021,velocidad
2021,6541,Asignar viaje a Repartidor/Mensajero no habilitado/vehíc no habilitado/habilitación no vigente,2,0,0,0,0,0,0,0,0,0,0,1,1,infracciones_2021,velocidad
2021,6548,Realizar servicio mensajería/reparto a domicilio con vehículo no autorizado y/o con acompañantes,2,0,0,0,0,0,0,0,0,2,0,0,0,infracciones_2021,velocidad
2021,6670,Infrigir normas Transporte Sustancias Peligrosas,2,0,0,0,0,0,0,0,1,0,1,0,0,infracciones_2021,otras
2021,6861,No Cumplir Normas  s/requisitos Vehículos Escolares sin habilitación,2,0,0,0,0,0,1,0,0,0,0,0,1,infracciones_2021,otras
2021,8924,Incumplimiento a la autorización para funcionar como radio taxi,2,0,0,0,0,0,0,0,0,0,0,0,2,infracciones_2021,otras
2021,8926,Nomina de abonados (prestar servicio con menor cantidad de abonados),2,0,0,0,0,0,0,1,1,0,0,0,0,infracciones_2021,otras
2021,8939,Equipo no homologado (quien preste servicios sin haber verificado y/o registrado ante la Autoridad,2,0,0,0,0,0,0,0,0,0,0,1,1,infracciones_2021,otras
2021,1693,Infrac normas regulan circulac.motos,1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2021,otras
2021,6163,"Exceso de Velocidad mas de 20Km/h en Calle o Avenida (taxis, pasajeros, escolares, remises)",1,0,0,0,0,0,0,1,0,0,0,0,0,infracciones_2021,otras
2021,6164,"Exceso de Velocidad en màs de 40Km/h en vías rápidas (taxis, pasajeros, escolares o remises)",1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2021,otras
2021,6165,Trans de sustancias peligrosas (no exhibir corresp insc en Reg de Transportistas segun norm vigente),1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2021,otras
2021,6182,Cond vehiculo con taximetro que se negara a interrumpir func del mecanismo y/o disp de publicidad,1,0,0,0,0,0,0,1,0,0,0,0,0,infracciones_2021,otras
2021,6184,Titular vehiculo de carga exceda peso maximo por eje,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2021,otras
2021,6555,No aplicación de la tarifa de taxi vigente s/art 12.5.9 CTyT,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2021,velocidad
2021,6873,Radio taxi que no este abonado a una estación central o difiera estación abonada,1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2021,otras
2021,6876,No aplicación de la tarifa de taxi vigente,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2021,otras
2021,7530,Circular en Infraccion Normas regulan servicio Remise/Escolares/Taxi,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2021,alcohol_otros
2021,8914,Empresa de radio taxi sin habilitación,1,0,0,1,0,0,0,0,0,0,0,0,0,infracciones_2021,otras
2021,8920,Asignación de viajes de radio taxi a vehículos sin licencias de taxis (quien asigne viajes),1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2021,otras
2021,8936,Eliminación señales de radio taxi,1,1,0,0,0,0,0,0,0,0,0,0,0,infracciones_2021,otras
2022,6535,Exceso de velocidad de 10% a 30% ms de la velocidad permitida,649229,34148,53634,85861,50736,53968,39249,43563,46065,66997,75984,47475,51549,infracciones_2022,velocidad
2022,6660,Forzar barrera/evadir pago peaje autopista,413201,11260,6336,17795,2165,26636,51035,57206,76160,21000,77,103203,40328,infracciones_2022,peajes
2022,6900,Estac. lugar prohib./forma indebida/antirreglamentaria,400988,21628,21200,26307,33638,36645,33391,37339,40435,44196,31907,34438,39864,infracciones_2022,estacionamiento
2022,6534,Exceso de velocidad de 0 a 10% ms de la velocidad permitida,186958,22353,31794,50772,32755,34067,14558,498,61,41,29,16,14,infracciones_2022,velocidad
2022,6761,"Carriles o vías prohíbidas (tránsito rápido,diferenciado,metrobus)",143534,5323,5904,2367,161,3522,27215,27487,36000,6548,178,18935,9894,infracciones_2022,carriles
2022,6910,Estac. LUGAR RESERVADO (paradas/garage/ciclovias/carril exclusivo/Micro-Macrocentro/otros),85831,5809,3598,6122,5374,10785,8014,7936,8855,8653,5676,6962,8047,infracciones_2022,estacionamiento
2022,6536,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Particulares),73776,5090,7327,16387,6167,7073,3337,3493,3468,6044,6563,4171,4656,infracciones_2022,velocidad
2022,6490,Conducir utilizando Celular / Auriculares / Reproductor de video,60765,3552,5269,10901,7359,5798,3462,2259,3074,4289,4237,5357,5208,infracciones_2022,otras
2022,7050,Violar Luz Roja,47401,1659,2619,2785,3735,3943,4047,4049,4918,5075,3791,6157,4623,infracciones_2022,alcohol_otros
2022,6740,No respetar Senda Peatonal/Paso Peaton,43753,416,569,748,635,728,708,5714,6182,7360,9627,5279,5787,infracciones_2022,otras
2022,6935,Estacionamiento en areas peatonales,36352,2199,1689,3324,1708,4393,3100,3106,3306,3758,2470,3471,3828,infracciones_2022,estacionamiento
2022,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,33704,3570,157,139,5062,4709,2285,7340,4682,1326,1162,2192,1080,infracciones_2022,carriles
2022,6200,Placas dominio. Falta/antirreglamentarias/mal estado,21833,1025,1169,2138,1891,1862,1829,1674,2189,2171,1913,1933,2039,infracciones_2022,otras
2022,6241,Revision tecnica (no realizarla o certificado vencido),19977,1650,1039,1761,1710,1581,1369,1364,1895,2036,1913,1810,1849,infracciones_2022,otras
2022,6911,Estacionar en LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,19095,1227,728,1507,856,2523,1741,1781,1607,2009,1500,1814,1802,infracciones_2022,estacionamiento
2022,6920,Estac. lugar sin ticket/hora vencida,18776,3069,3327,3098,2529,1826,489,1162,177,6,4,1729,1360,infracciones_2022,estacionamiento
2022,6980,No respetar indicaciones Autoridad dirige Transito,13166,671,866,1140,1020,1178,1056,943,1165,1254,1153,1387,1333,infracciones_2022,estacionamiento
2022,6580,No respetar carriles/Maniobras Peligrosas,10737,680,691,877,798,1083,913,819,900,1036,928,1069,943,infracciones_2022,velocidad
2022,6600,Girar a izquierda/derecha en lugar prohibido,10482,685,901,905,878,810,816,900,912,957,805,1006,907,infracciones_2022,otras
2022,6492,Conductor redactando/enviando mensaje de texto,10245,701,1058,1924,1465,728,565,394,498,705,660,806,741,infracciones_2022,otras
2022,6270,No uso cinturon de seguridad,10068,312,539,2240,1516,2083,942,245,324,429,383,495,560,infracciones_2022,otras
2022,7045,Obstruccion de estacionamiento y/o circulacion,9307,585,339,687,538,1123,958,767,1009,1001,799,768,733,infracciones_2022,alcohol_otros
2022,6501,Permitir Viajar personas impedidas en asiento delantero,8987,510,1000,1690,1429,806,544,447,433,535,512,618,463,infracciones_2022,velocidad
2022,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,7849,306,309,412,428,715,643,717,851,756,732,954,1026,infracciones_2022,otras
2022,6970,Peaton: No respetar lugar cruce calles/aven./semaforos,7327,16,13,21,301,2786,3965,27,36,39,33,53,37,infracciones_2022,estacionamiento
2022,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),7041,436,382,460,524,546,541,533,701,777,714,726,701,infracciones_2022,documentacion
2022,6120,Conducir con Licencia Vencida o Caduca,6238,76,64,141,242,424,497,562,826,927,807,854,818,infracciones_2022,documentacion
2022,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,6163,207,251,275,348,418,318,326,852,821,647,869,831,infracciones_2022,alcohol_otros
2022,7462,Conducir con nivel alcohol mayor 0.5 y menor 1 gr/Lt/sangre (vehículo),5677,166,435,806,489,436,551,461,609,437,696,325,266,infracciones_2022,alcohol
2022,7001,Infraccion regimen motovehiculos,5596,354,481,519,512,476,349,321,414,494,469,628,579,infracciones_2022,alcohol_otros
2022,6100,Conducir sin portar la licencia,5470,335,276,410,413,469,441,386,506,597,515,531,591,infracciones_2022,documentacion
2022,6190,Falta poliza seguro contra terceros,5316,334,301,447,456,471,392,368,437,571,550,484,505,infracciones_2022,otras
2022,6540,Circulación en sentido contrario,5197,248,320,447,485,521,432,437,443,446,487,467,464,infracciones_2022,velocidad
2022,6171,Obstruir LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,5132,123,214,466,398,506,437,556,489,483,521,521,418,infracciones_2022,otras
2022,6862,Conducir sin poseer la licencia,4289,244,259,368,343,359,331,330,406,464,454,375,356,infracciones_2022,otras
2022,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",3882,83,117,162,309,253,351,487,479,597,283,408,353,infracciones_2022,otras
2022,1111,Expediente Infraccion de Transito,3762,916,183,163,18,42,208,776,651,130,185,272,218,infracciones_2022,otras
2022,6191,Falta poliza seguro contra terceros (no cuente),2516,181,172,214,197,217,186,212,243,249,230,210,205,infracciones_2022,otras
2022,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",2460,143,171,173,180,271,170,250,215,222,169,250,246,infracciones_2022,otras
2022,6537,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Tte.Pasajeros),2306,150,150,399,283,454,78,51,59,270,171,117,124,infracciones_2022,velocidad
2022,8880,Incumplimiento de identificacion de conductor,1902,175,233,427,233,182,125,156,154,154,50,12,1,infracciones_2022,otras
2022,6450,"Falta/sin vision, Espejos Retrovisores",1820,67,89,129,116,129,103,108,148,269,209,211,242,infracciones_2022,otras
2022,6240,Revision tecnica No porte certificado,1708,186,103,190,154,134,110,104,164,166,127,133,137,infracciones_2022,otras
2022,6350,Uso indebido e bocina,1597,19,170,514,330,129,117,66,57,55,48,40,52,infracciones_2022,otras
2022,6140,Conducir c/licencia conductor No Correspondiente,1210,60,87,77,84,78,70,75,120,145,136,153,125,infracciones_2022,otras
2022,6890,Carga y descarga fuera de hora/lugar prohibido,1152,30,47,69,72,96,158,125,111,89,104,139,112,infracciones_2022,otras
2022,7002,Circular con acompañante que no usa el  CHALECO reflectante obligatorio (MOTO),1022,86,87,117,83,78,51,44,75,97,107,94,103,infracciones_2022,alcohol_otros
2022,6167,"Obstruccion de via (en carriles exclusivos y/o, metrobus y premetro)",970,32,84,90,55,88,68,80,96,88,84,95,110,infracciones_2022,otras
2022,6820,No respetar lugar asc/desc-acercar a acera/puertas abiertas etc(pasajeros),946,53,30,82,109,99,96,59,161,59,74,101,23,infracciones_2022,otras
2022,6250,Frenos/Luces/elementos seguridad Falta o Deficientes,900,17,71,225,108,20,48,48,40,68,75,71,109,infracciones_2022,otras
